time_min,feed_in_Lh,feed_out_Lh,draw_cond_mScm,feed_cond_mScm,draw_temp_C,feed_temp_C,RO_TMP_bar,FO_TMP_bar,Jw
131.07664833333334,350.5577,295.2489,63.035,34.6313,30.605,29.5903,49.3123,0.0062,4.007884057971015
131.57581333333331,349.5153,295.4855,63.0489,34.6221,30.6274,29.6133,48.32185,0.0053,3.915202898550726
132.07664,352.5875,297.0823,63.0567,34.6229,30.6499,29.6362,49.1259,0.0064,4.022115942028986
132.57833333333332,351.4994,296.1156,63.0626,34.7167,30.6724,29.6592,48.40115,0.005,4.013318840579711
133.07748,347.0657,289.5084,63.0342,34.8368,30.6953,29.6704,48.8394,0.0018,4.1708188405797095
133.57664333333335,350.9233,281.0881,63.0275,34.3742,30.7065,29.6934,48.815799999999996,-0.0021,5.060521739130434
134.07916833333334,351.538,288.8515,63.0249,30.228,30.7178,29.7158,48.8003,0.0045,4.542500000000001
134.57914666666667,350.4831,289.8236,62.9967,30.6327,30.7402,29.6362,48.463899999999995,0.0021,4.395615942028984
135.07834333333332,350.812,290.2907,62.9813,31.4962,30.7515,29.4312,48.6565,0.0015,4.385601449275362
135.57830666666666,351.0041,289.192,62.9508,32.1946,30.7744,29.3057,48.87665,-0.0019,4.479137681159419
136.07918333333333,352.4454,289.9145,62.9224,32.2079,30.7856,29.2827,49.34875,0.0025,4.531224637681161
136.57831333333334,350.4825,287.9504,62.8965,32.1121,30.7969,29.3169,48.90805,-0.001,4.531311594202899
137.07915833333334,350.9594,288.4654,62.8647,32.2858,30.8081,29.374,48.794,0.0006,4.528550724637683
137.58081666666666,347.2628,286.0614,62.8111,32.4392,30.8193,29.4194,48.51390000000001,0.0006,4.434884057971017
138.07999833333332,348.7986,287.9703,62.7972,32.5187,30.8306,29.4536,49.309,0.002,4.407847826086957
138.57917833333335,348.5132,289.0349,62.813,32.5049,30.8306,29.4766,49.1624,0.0017,4.310021739130434
139.08163666666667,349.1665,289.0113,62.7928,32.5619,30.8418,29.4995,48.96535,0.0051,4.359072463768114
139.57830333333334,355.5284,296.9167,62.798,32.6731,30.8647,29.5337,48.43075,0.0048,4.247224637681158
140.08082833333336,351.6869,292.6818,62.7857,32.6409,30.8647,29.5679,49.060649999999995,0.0047,4.275731884057969
140.5808066666667,347.6963,288.9444,62.799,32.7511,30.8872,29.5903,48.689899999999994,0.0036,4.2573840579710165
141.08166833333334,349.8031,291.3186,62.7894,32.9166,30.8984,29.6362,48.27515,0.0052,4.238007246376809
141.58251166666665,348.2729,290.1268,62.7906,32.9219,30.9209,29.6704,48.71205,0.0047,4.213485507246376
142.08332333333334,353.5695,295.4961,62.7927,33.0157,30.9434,29.6934,48.24605,0.0073,4.2082173913043475
142.58163833333336,350.1299,292.1232,62.7645,32.9898,30.9663,29.7275,48.175650000000005,0.005,4.203384057971016
143.08414666666667,350.9045,293.7756,62.7429,33.1412,30.9888,29.75,48.65675,0.0081,4.139775362318839
143.58331,351.0544,293.9611,62.7359,33.1922,31.0,29.7729,49.09935,0.0079,4.137195652173912
144.08413666666667,351.592,294.9852,62.7284,33.2292,31.0112,29.8071,48.609449999999995,0.0104,4.101942028985505
144.58416666666665,346.985,291.8152,62.712,33.2228,31.0337,29.8301,48.6768,0.0051,3.997811594202899
145.08333,352.6444,298.4324,62.6973,33.2051,31.0566,29.8525,48.949799999999996,0.0113,3.9284057971014525
145.58580500000002,351.0055,296.1573,62.7111,33.1224,31.0791,29.8755,48.61295,0.0089,3.9745072463768087
146.08415333333332,350.7437,295.0795,62.7239,33.3024,31.1128,29.8984,49.07405,0.0087,4.033637681159419
146.58498,347.4934,292.163,62.7111,33.3958,31.1582,29.9326,48.2988,0.0026,4.009449275362319
147.085825,351.5733,293.8346,62.6844,33.4741,31.1919,29.9551,48.9307,0.0046,4.183963768115942
147.58665166666665,350.51,292.4579,62.6578,33.6517,31.2256,29.9893,48.819950000000006,0.005,4.206673913043478
148.08668,350.6842,292.2242,62.5982,33.7327,31.2485,30.0352,48.477599999999995,0.0043,4.236231884057969
148.58747499999998,348.0215,289.8046,62.5976,33.8074,31.271,30.0693,48.83115,0.0042,4.218615942028986
149.08830333333333,352.7647,295.3881,62.6098,33.9455,31.2935,30.1035,49.00385,0.0057,4.1577246376811585
149.58666666666667,351.7852,293.5504,62.6117,33.9793,31.3047,30.1265,48.73955,0.0047,4.2199130434782575
150.08914166666668,348.3833,290.0092,62.604,34.0232,31.3159,30.1489,48.63965,0.0034,4.230007246376811
150.58830666666665,349.6889,291.7362,62.5796,34.1245,31.3389,30.1831,48.9657,0.005,4.199471014492753
151.08831833333335,351.5142,293.4122,62.5746,34.1084,31.3501,30.2061,48.4614,0.0046,4.210289855072466
151.589145,350.0002,291.7686,62.5457,34.2566,31.3501,30.229,48.64505,0.0028,4.219681159420291
152.08999,351.8496,293.7817,62.5114,34.3908,31.3613,30.2632,48.49695,0.0032,4.20781884057971
152.58832166666667,351.1374,293.1351,62.4826,34.4118,31.3726,30.2856,48.759550000000004,0.0014,4.203065217391304
153.08916499999998,348.015,289.907,62.4658,34.5144,31.3726,30.3086,48.5486,0.0016,4.210724637681159
153.59164,349.341,292.3786,62.4604,34.5422,31.3838,30.3315,48.62245,0.0058,4.127710144927536
154.09080333333335,352.0303,296.1765,62.4516,34.4917,31.3838,30.3428,48.58895,0.0057,4.047376811594205
154.59083333333334,349.308,293.3417,62.4346,34.4634,31.4062,30.3545,48.7727,0.0059,4.055528985507245
155.09164333333334,351.2887,296.1656,62.444,34.5509,31.4062,30.377,48.53405,0.0045,3.9944275362318855
155.59080666666665,352.6463,297.4293,62.4394,34.6233,31.4292,30.3887,48.8634,0.0068,4.00123188405797
156.09165166666668,349.5112,294.5188,62.4322,34.6121,31.4404,30.4111,48.47195,0.0052,3.9849565217391283
156.59164666666666,350.0467,295.7039,62.4063,34.6705,31.4629,30.4341,48.6118,0.0034,3.937884057971015
157.09249166666666,349.9937,295.0876,62.3973,34.6903,31.4854,30.457,48.527550000000005,0.0064,3.978702898550723
157.59163833333332,351.6094,296.6414,62.4079,34.6616,31.4966,30.4795,48.1079,0.0065,3.9831884057971023
158.09331333333333,350.3601,296.1936,62.3956,34.7549,31.5195,30.4912,48.09115,0.0127,3.9251086956521726
158.59249499999999,350.5832,297.3157,62.3775,34.7349,31.5308,30.5137,48.70785,0.0078,3.8599637681159407
159.09332166666667,351.1605,297.1083,62.4026,34.7305,31.542,30.5137,48.72355,0.0068,3.9168260869565237
159.59165333333334,350.861,296.5935,62.4156,34.8362,31.5757,30.5479,48.915350000000004,0.0062,3.9324275362318826
160.09248166666666,349.9943,295.4169,62.392,34.8479,31.5981,30.5708,48.6739,0.009,3.954884057971015
160.591645,350.41,297.2995,62.3809,34.8237,31.6211,30.582,48.301,0.0055,3.848586956521739
161.09415333333334,350.0422,296.2328,62.3867,34.8319,31.6323,30.605,48.5784,0.0071,3.8992318840579694
161.59414833333332,351.3489,298.1407,62.3794,34.8876,31.6548,30.6162,48.5946,0.0087,3.855666666666669
162.09164833333335,349.6933,296.3372,62.3884,34.8084,31.6772,30.6392,49.0085,0.0085,3.866384057971016
162.59580333333332,348.2838,296.1197,62.3993,34.7845,31.6997,30.6504,48.85465,0.0084,3.7800072463768086
163.09581500000002,349.5271,297.3512,62.4448,34.8008,31.7227,30.6621,48.9683,0.0056,3.7808623188405805
163.59499499999998,351.5312,298.1188,62.4588,34.8762,31.7563,30.6733,49.042550000000006,0.0077,3.870463768115941
164.09584,352.3026,299.081,62.4675,34.8961,31.79,30.6963,48.53385,0.0084,3.856637681159418
164.59581833333334,348.4859,294.094,62.4629,34.9077,31.8242,30.7192,49.17855,0.0048,3.9414420289855085
165.09498166666665,344.6635,289.6445,62.4622,35.0461,31.8579,30.7534,48.6719,0.0028,3.9868840579710145
165.59747333333334,352.808,297.968,62.4115,35.1881,31.8804,30.7759,48.9107,0.0077,3.973913043478259
166.09665333333334,350.2349,294.6522,62.3667,35.0756,31.9033,30.7988,48.58015,0.0053,4.02773188405797
166.5967,348.8526,292.9075,62.3583,35.1646,31.937,30.8218,48.334950000000006,0.0053,4.053992753623186
167.09749333333332,350.5454,294.6932,62.3669,35.28,31.9482,30.8442,49.0321,0.0035,4.047260869565216
167.59832166666666,351.3478,295.7843,62.368,35.372,31.9595,30.856,48.76935,0.0037,4.026340579710147
168.09665333333334,348.5677,293.0922,62.3676,35.3194,31.9819,30.8784,48.412549999999996,0.0024,4.019963768115943
168.59748,351.8648,296.4067,62.376,35.355,31.9937,30.9014,48.6558,0.0023,4.018702898550725
169.09997166666665,350.8026,294.9431,62.4002,35.3725,31.9937,30.9243,48.3551,0.0036,4.047789855072462
169.59916833333332,352.0226,296.4095,62.3875,35.4667,32.0156,30.9468,49.04105,0.0045,4.029934782608698
170.09914833333332,350.9602,295.137,62.3381,35.4792,32.0273,30.9585,48.26655,0.0024,4.0451594202898535
170.599975,350.4595,294.5331,62.3074,35.5691,32.0381,30.9697,49.012299999999996,0.0029,4.05263768115942
171.10082,347.988,292.2636,62.2744,35.5935,32.0498,30.9927,48.397400000000005,0.0011,4.038
171.59915,352.1634,296.1657,62.2443,35.6196,32.0498,31.0151,48.59845,0.0045,4.057804347826087
172.10164166666667,350.1018,295.0732,62.2582,35.5872,32.0498,31.0269,49.073,0.0067,3.98757971014493
172.599175,350.3454,295.6469,62.2815,35.5733,32.0605,31.0381,48.9623,0.0055,3.9636594202898525
173.10085166666667,352.2615,298.195,62.3174,35.5933,32.0723,31.0498,48.367850000000004,0.0076,3.917862318840581
173.60332666666667,349.1361,295.2313,62.3201,35.5228,32.084,31.061,49.03315,0.0065,3.9061449275362334
174.10249000000002,350.1789,295.9793,62.3167,35.5697,32.1064,31.0723,48.61985,0.007,3.9275072463768095
174.60334999999998,349.8643,296.1968,62.3244,35.6508,32.1172,31.0952,48.16235,0.0054,3.88894927536232
175.10331333333335,351.3591,297.6531,62.3261,35.6427,32.1289,31.1064,48.8129,0.0067,3.8917391304347837
175.60415666666668,347.7037,293.5492,62.3138,35.6314,32.1396,31.1182,49.28945,0.0082,3.9242391304347852
176.10330333333334,350.2674,297.4658,62.3023,35.6381,32.1621,31.1406,49.06695,0.0064,3.826202898550725
176.60331666666667,348.9797,295.4386,62.3065,35.6121,32.1855,31.1523,48.58385,0.0057,3.8797898550724614
177.10415999999998,347.3251,294.945,62.3133,35.6101,32.1963,31.1748,49.27875,0.0066,3.795659420289857
177.60332333333332,350.3379,297.6869,62.3389,35.607,32.2187,31.1865,48.725300000000004,0.0061,3.8152898550724643
178.1041516666667,350.0729,297.5091,62.3717,35.5784,32.2412,31.1978,48.85295,0.0056,3.8089710144927547
178.60581,350.7409,297.7731,62.3403,35.5628,32.2637,31.209,48.42515,0.0064,3.8382463768115946
179.10499166666665,350.5248,298.0059,62.3279,35.6092,32.2871,31.2319,48.5013,0.007,3.80571739130435
179.604155,351.4629,298.1899,62.3075,35.6017,32.3096,31.2432,48.78495,0.0075,3.8603623188405773
180.10415,346.5242,293.7349,62.3072,35.6225,32.3203,31.2661,48.65545,0.0055,3.8253115942029003
180.60499333333334,351.6887,298.8433,62.3181,35.6587,32.3428,31.2891,48.51925,0.0083,3.8293768115942015
181.105905,353.0869,299.8336,62.3294,35.5571,32.3662,31.3003,48.76335,0.0113,3.858934782608697
181.60665,349.7322,296.8226,62.3346,35.5638,32.3887,31.3115,48.535650000000004,0.0079,3.834028985507243
182.10667833333335,351.1188,299.3557,62.3439,35.5891,32.4111,31.3345,48.8087,0.0086,3.7509492753623195
182.60747166666667,352.5548,300.3011,62.3534,35.4803,32.4336,31.3457,48.91825,0.0081,3.7864999999999984
183.10580333333334,351.4675,299.0342,62.3612,35.5412,32.4678,31.3574,48.5467,0.0061,3.7995144927536213
183.605,350.1858,296.3949,62.3667,35.5983,32.4902,31.3804,48.67915,0.0041,3.8978913043478234
184.107475,351.4196,295.39,62.3942,35.7639,32.5234,31.4028,48.58785,0.0029,4.060115942028986
184.606655,350.1944,293.3628,62.3588,35.8827,32.5576,31.4258,48.2164,0.0025,4.11823188405797
185.10665166666666,350.7156,292.6874,62.3723,36.0178,32.5801,31.46,48.5998,0.0016,4.204942028985505
185.60747833333335,350.0837,291.9787,62.3723,36.054,32.5801,31.4829,49.1332,0.001,4.210507246376813
186.10830666666666,349.1788,291.9818,62.3637,36.1413,32.5918,31.5054,48.81425,0.0014,4.1447101449275365
186.60831833333336,349.3904,292.9194,62.3457,36.1101,32.5918,31.5283,48.40915,0.0014,4.092101449275362
187.10916333333336,350.1094,295.3582,62.3498,36.027,32.5801,31.5283,48.65455,0.0045,3.9674782608695636
187.60998999999998,350.6583,296.2641,62.3521,35.9821,32.5801,31.5396,49.02160000000001,0.0072,3.9416086956521745
188.108305,346.8668,292.5575,62.385,35.941,32.5801,31.5513,48.69625,0.0049,3.935456521739131
188.60915000000003,347.8259,293.7722,62.3971,36.022,32.5918,31.5625,48.99275,0.0057,3.916934782608695
189.106665,349.9015,295.8126,62.3957,36.0448,32.6025,31.5737,48.09615,0.0073,3.919485507246378
189.61083833333333,350.726,296.1915,62.4015,36.0039,32.6143,31.5967,49.0205,0.0065,3.951775362318839
190.10917,348.0594,294.596,62.3906,35.9824,32.6367,31.6079,48.466,0.0056,3.8741594202898533
190.60999666666666,348.6683,294.6441,62.3654,35.9883,32.6484,31.6079,48.6494,0.0039,3.9147971014492757
191.11080833333332,352.7369,298.1525,62.3708,36.0059,32.6592,31.6309,49.23075,0.0064,3.955391304347827
191.60913833333333,349.8778,295.7149,62.3711,36.0357,32.6816,31.6538,48.628,0.0064,3.9248478260869546
192.10998333333333,347.6726,293.5941,62.38,36.0694,32.6934,31.665,48.290099999999995,0.0043,3.918731884057968
192.612475,354.5488,299.9324,62.3973,36.0423,32.7158,31.6763,49.1131,0.0077,3.9577101449275403
193.11163833333333,346.1567,293.0575,62.4076,35.9942,32.7383,31.688,49.381,0.0045,3.8477681159420287
193.61333166666665,350.7817,296.598,62.4006,36.0472,32.75,31.6992,48.8769,0.0073,3.926355072463767
194.11083,351.5932,297.8764,62.3978,36.0829,32.7725,31.7222,48.4897,0.007,3.892521739130437
194.61165833333334,349.2186,294.3366,62.4039,36.0092,32.7832,31.7222,49.1522,0.0027,3.9769565217391305
195.11165333333332,351.9591,296.8317,62.4007,36.1901,32.8057,31.7451,48.61405,0.0066,3.99473913043478
195.614145,346.3116,292.6958,62.3793,36.1882,32.8281,31.7676,48.3699,0.0058,3.8852028985507228
196.11330833333335,350.7754,296.1641,62.3688,36.0625,32.8398,31.7793,48.495000000000005,0.004,3.957340579710143
196.613305,350.7621,296.1666,62.3768,36.139,32.8516,31.7905,49.526700000000005,0.0059,3.9561956521739097
197.11581333333334,349.6502,295.0633,62.4018,36.1744,32.874,31.8018,49.10725,0.0057,3.9555724637681124
197.61332833333333,350.709,296.4393,62.4091,36.1815,32.8848,31.8135,49.1524,0.0037,3.932586956521739
198.11581999999999,350.7504,296.749,62.3902,36.1119,32.8965,31.8247,48.358599999999996,0.0112,3.913144927536231
198.615815,350.3754,299.119,62.3755,36.092,32.9072,31.8477,48.94345,0.0109,3.71423188405797
199.11666,351.0486,298.3782,62.3864,35.8546,32.9189,31.8589,48.1987,0.0029,3.816695652173915
199.61414333333332,351.0073,297.6751,62.4383,36.0345,32.9414,31.8701,48.75,0.0035,3.8646521739130435
200.1166683333333,347.8592,293.2338,62.4329,36.0976,32.9756,31.8818,49.14045,0.0028,3.9583623188405803
200.61832666666666,349.482,294.0507,62.4304,36.2735,32.998,31.9043,48.80265,0.0056,4.016760869565219
201.11749166666667,351.3149,296.3738,62.4446,36.2631,33.0088,31.9272,48.482200000000006,0.0043,3.981239130434783
201.61831833333332,351.9434,297.5384,62.4224,36.2041,33.0322,31.9502,48.5432,0.0042,3.942391304347824
202.11831333333333,349.0092,294.6861,62.4066,36.1112,33.043,31.9502,48.8584,0.0077,3.936456521739131
202.61747666666668,350.0339,295.3799,62.421,36.2,33.0547,31.9614,48.6618,0.0037,3.960434782608695
203.11665666666667,350.5895,296.1644,62.4305,36.2705,33.0654,31.9727,48.50935,0.0041,3.943847826086955
203.61831666666666,350.2131,296.3023,62.4333,36.2668,33.0771,31.9956,48.37525,0.0029,3.906579710144927
204.11916166666666,348.4246,293.7623,62.4377,36.2424,33.0879,32.0068,48.94825,0.0034,3.961036231884059
204.61998833333334,350.7793,297.5214,62.4383,36.3125,33.1104,32.0186,48.66525,0.0057,3.859268115942025
205.11915166666668,349.8385,295.98,62.4365,36.2442,33.1221,32.0293,48.629999999999995,0.0038,3.902789855072463
205.62081166666667,347.0709,295.6583,62.4193,36.2219,33.1338,32.041,48.674,0.0055,3.7255507246376807
206.12165666666667,352.0053,298.8371,62.4358,36.0151,33.1445,32.041,48.53075,0.0086,3.8527681159420255
206.62080333333333,349.2748,295.6787,62.4508,36.1359,33.167,32.0527,48.151349999999994,0.0053,3.883775362318843
207.11915166666668,353.2917,299.2907,62.4352,36.2305,33.1895,32.0752,48.705600000000004,0.0074,3.9131159420289836
207.62164333333334,350.9412,296.6592,62.4384,36.1466,33.2129,32.0869,48.632,0.0065,3.9334782608695638
208.12082333333333,347.0314,292.5121,62.4749,36.2629,33.2236,32.1094,49.143299999999996,0.0033,3.9506739130434814
208.62165000000002,350.0756,295.4587,62.4726,36.3625,33.2461,32.1211,48.5517,0.0052,3.9577463768115932
209.121645,352.6818,298.133,62.4491,36.363,33.2578,32.1436,48.5946,0.0076,3.9528115942029003
209.62082666666666,349.543,294.9369,62.4335,36.2927,33.2686,32.1553,48.89425,0.0055,3.9569637681159437
210.12163666666666,347.9038,292.5633,62.465,36.3291,33.2803,32.166,48.23025,0.0029,4.010181159420287
210.62332999999998,349.0786,294.8499,62.4787,36.3972,33.3027,32.1777,49.1222,0.0069,3.9296159420289856
211.12081333333333,351.6629,297.319,62.4854,36.3127,33.3027,32.1895,48.767799999999994,0.0061,3.937963768115939
211.62332166666664,348.2813,293.4615,62.4975,36.3524,33.3252,32.2002,48.210350000000005,0.0052,3.9724492753623175
212.12165166666668,350.5357,298.426,62.4958,36.3933,33.3369,32.2236,48.98745,0.0122,3.7760652173913063
212.62248,348.4563,299.0392,62.471,36.0883,33.3477,32.2344,48.18515,0.0105,3.580949275362319
213.12164333333334,351.8157,300.9816,62.4707,35.9313,33.3477,32.2236,48.27655,0.0093,3.6836304347826068
213.62415166666668,350.8797,299.0396,62.5369,35.9506,33.3701,32.2236,49.10735,0.008,3.756528985507247
214.12414666666666,349.1045,295.1843,62.5618,36.11,33.4043,32.2461,48.79925,0.0032,3.907260869565215
214.62331,349.54,295.1653,62.5628,36.3973,33.4492,32.2686,48.22225,0.0059,3.940195652173914
215.12332333333333,350.9975,297.4211,62.5221,36.2919,33.4717,32.3027,48.3628,0.0041,3.8823478260869546
215.62584833333332,351.0775,297.0531,62.5148,36.2168,33.4951,32.3145,48.62525,0.0039,3.9148115942028996
216.12501166666667,348.9415,293.9004,62.536,36.2436,33.5176,32.3262,48.18045,0.0044,3.9884855072463785
216.625805,351.6099,295.0593,62.5557,36.354,33.54,32.3486,48.982200000000006,0.0023,4.0978695652173895
217.1241366666667,353.399,295.3502,62.5568,36.475,33.5508,32.3604,49.02705,0.0005,4.206434782608698
217.62498166666668,350.5007,291.5687,62.5342,36.7525,33.5625,32.3945,48.310950000000005,0.0021,4.270434782608697
218.125825,347.2669,290.5573,62.52,36.7315,33.5732,32.417,48.4778,0.0033,4.109391304347827
218.62419,351.8723,296.435,62.5293,36.5763,33.5625,32.417,48.692949999999996,0.0068,4.017195652173912
219.12664833333335,350.2091,295.2942,62.5669,36.4297,33.5508,32.4287,48.417249999999996,0.0057,3.979340579710144
219.62581166666666,350.8803,296.6956,62.5802,36.4882,33.5508,32.417,48.141999999999996,0.0048,3.9264275362318815
220.12580833333334,347.0178,292.4262,62.5851,36.5003,33.5625,32.4287,48.6536,0.0034,3.9559130434782626
220.62833166666667,350.3342,296.9581,62.6063,36.5869,33.5732,32.4287,48.865849999999995,0.0064,3.867833333333334
221.12751333333333,350.0655,295.2946,62.6025,36.7076,33.585,32.4404,48.49705,0.007,3.968905797101448
221.62830666666665,349.6921,295.8516,62.5799,36.4688,33.5967,32.4512,48.5132,0.0055,3.901485507246374
222.12663833333332,349.2789,294.8157,62.5721,36.4262,33.6191,32.4629,48.5984,0.0031,3.9466086956521758
222.62751500000002,348.1893,295.0365,62.5591,36.5153,33.6191,32.4746,48.72855,0.0066,3.851652173913044
223.12664666666666,352.4436,298.759,62.5495,36.4522,33.6299,32.4854,48.338499999999996,0.0045,3.8901884057971006
223.62664166666667,351.5335,296.6894,62.5745,36.3949,33.6416,32.4854,48.09965,0.0054,3.9742101449275378
224.12916666666666,347.1575,292.1187,62.5831,36.4957,33.6641,32.5088,48.6323,0.004,3.9883188405797125
224.62831333333332,350.1436,296.424,62.5704,36.631,33.6748,32.5195,48.0489,0.0063,3.89272463768116
225.1291566666667,350.0757,297.0117,62.5662,36.3782,33.6865,32.5312,48.8628,0.0073,3.8452173913043453
225.62913666666665,352.5862,299.4215,62.5922,36.2868,33.6982,32.543,48.9503,0.0026,3.8525144927536257
226.12831666666668,349.9588,293.1724,62.621,36.3762,33.7207,32.543,48.645250000000004,0.0017,4.114956521739131
226.62915999999998,350.0169,293.6893,62.6349,36.74,33.7432,32.5654,48.9755,0.0041,4.081710144927538
227.12914,351.5125,297.8403,62.5867,36.6979,33.7656,32.5771,48.7607,0.008,3.889289855072462
227.62830333333335,350.7847,297.6496,62.5872,36.4565,33.7656,32.5879,48.31805,0.0074,3.8503695652173886
228.12916333333334,354.0475,300.6049,62.6347,36.2851,33.7656,32.5879,49.09195,0.0092,3.8726521739130453
228.62914333333336,349.9144,297.0426,62.6563,36.3046,33.7773,32.5996,48.6087,0.0089,3.831289855072464
229.13165166666667,349.3186,296.0994,62.6801,36.3698,33.7998,32.6113,48.264700000000005,0.0087,3.8564637681159417
229.630815,350.5009,297.4575,62.6997,36.462,33.833,32.6221,48.705,0.0057,3.8437246376811607
230.13081,349.4783,293.8113,62.714,36.4856,33.8447,32.6338,49.1282,0.0,4.033840579710143
230.633335,345.5907,286.6444,62.7127,36.7343,33.8789,32.6562,48.9208,-0.001,4.271471014492754
231.13248166666665,350.859,293.4403,62.65,37.0354,33.9014,32.6904,48.5058,0.0034,4.160775362318841
231.631645,349.527,293.4278,62.627,36.7613,33.9014,32.7139,48.88745,0.0039,4.065159420289855
232.13332166666666,349.5323,294.2584,62.6527,36.605,33.9014,32.7246,48.172700000000006,0.0042,4.00535507246377
232.63414833333334,349.6886,295.1654,62.675,36.5928,33.9014,32.7246,48.3994,0.0034,3.9509565217391325
233.13164833333335,349.7211,295.2513,62.6908,36.6326,33.9121,32.7246,49.1197,0.0058,3.947086956521736
233.63417333333334,351.131,296.67,62.6862,36.6465,33.9238,32.7363,48.3866,0.0055,3.9464492753623155
234.13247166666667,350.5122,296.1582,62.681,36.6675,33.9346,32.748,48.358450000000005,0.0092,3.938695652173912
234.63497999999998,350.5177,296.9747,62.7026,36.632,33.9463,32.7588,48.793549999999996,0.0078,3.879927536231884
235.13417666666666,350.6101,296.5571,62.7107,36.6047,33.957,32.7705,48.88455,0.006,3.9168840579710142
235.63582,346.2792,291.8132,62.7156,36.6226,33.957,32.7822,48.36695,0.0041,3.9468115942028987
236.13664666666668,352.6462,297.9526,62.7112,36.6832,33.9805,32.793,48.685649999999995,0.0076,3.963304347826087
236.63414666666668,349.9748,295.5611,62.7085,36.6276,33.9912,32.8164,48.83215,0.006,3.943021739130435
237.13582333333335,348.7512,294.4072,62.7177,36.6528,34.0137,32.8164,48.3287,0.0071,3.937971014492753
237.63497,347.7754,293.5167,62.6989,36.6452,34.0254,32.8271,49.23045,0.0059,3.931789855072462
238.13747833333335,350.6371,296.3774,62.6867,36.6529,34.0361,32.8271,48.846000000000004,0.0075,3.931862318840576
238.63665833333334,347.6159,292.7127,62.6862,36.6202,34.0479,32.8506,48.48525,0.007,3.97849275362319
239.13663666666667,349.4789,295.4008,62.7081,36.6414,34.0703,32.8613,49.01825,0.0065,3.918702898550725
239.63583333333332,351.8073,297.668,62.7249,36.5708,34.082,32.873,48.8686,0.0079,3.9231376811594196
240.13666166666664,350.1166,295.2548,62.752,36.6658,34.0928,32.8848,48.5664,0.0076,3.975492753623189
240.63833666666667,351.0334,296.3036,62.7473,36.6326,34.1152,32.8955,48.52415,0.008,3.9659275362318804
241.13914833333334,348.4386,293.5209,62.7238,36.6554,34.127,32.9072,48.150850000000005,0.0063,3.979543478260871
241.63831166666665,351.7901,297.1366,62.7238,36.6602,34.1494,32.9189,48.77395,0.0089,3.960398550724638
242.13914000000003,345.7073,289.9262,62.7262,36.7309,34.1611,32.9414,48.331900000000005,-0.0009,4.042108695652172
242.63915166666666,351.0378,293.2533,62.72,36.9672,34.1836,32.9531,48.464349999999996,0.0035,4.187282608695651
243.13998,348.9316,291.6874,62.7347,36.9933,34.1943,32.9756,48.957899999999995,0.0041,4.1481304347826065
243.63916,349.0259,293.4105,62.7481,36.9244,34.2061,32.9873,48.319900000000004,0.0067,4.030101449275359
244.14081833333333,346.6046,291.2486,62.766,36.8598,34.2061,32.998,48.27885,0.0049,4.011304347826086
244.64166333333333,349.1442,293.9394,62.7693,36.8819,34.2061,33.0098,48.2773,0.0074,4.0003478260869585
245.14081,352.0477,296.9291,62.7825,36.8194,34.2285,33.0215,49.076499999999996,0.0065,3.9941014492753633
245.640805,348.4545,293.7822,62.8016,36.788,34.2285,33.0215,49.00735,0.006,3.9617608695652176
246.139985,351.1224,295.8718,62.8014,36.8544,34.2402,33.0439,48.4302,0.0082,4.003666666666668
246.64081333333334,350.8128,296.1933,62.7798,36.8591,34.251,33.0439,48.8836,0.0086,3.9579347826086924
247.14164,350.1342,295.7062,62.7863,36.7838,34.2627,33.0557,48.56255,0.0079,3.9440579710144923
247.64331666666666,350.0259,295.245,62.7928,36.851,34.2734,33.0664,48.80135,0.0086,3.969630434782607
248.14248,349.7756,295.0354,62.7979,36.8662,34.2852,33.0781,48.725049999999996,0.008,3.9666811594202906
248.64330833333332,351.5625,296.6439,62.7865,36.8601,34.2959,33.0898,48.5549,0.009,3.9796086956521757
249.14332000000002,349.2396,294.6189,62.7765,36.86,34.3076,33.1016,48.5457,0.0086,3.9580217391304346
249.64416500000002,349.3081,293.9517,62.7796,36.8799,34.3184,33.1123,48.5895,0.0095,4.011333333333334
250.14166333333333,351.1818,296.6738,62.802,36.8989,34.3301,33.124,48.94925,0.0098,3.9498550724637664
250.6433066666667,353.8836,299.3012,62.8155,36.8789,34.3418,33.1357,48.1903,0.0121,3.9552463768115946
251.14416666666665,349.2982,294.2292,62.8531,36.8936,34.3525,33.1465,48.00085,0.0095,3.9905072463768128
251.64333166666665,350.1364,295.9061,62.8711,36.9128,34.375,33.1582,48.79415,0.0093,3.9297318840579707
252.14332666666667,349.2274,294.3072,62.8878,36.8603,34.3867,33.1699,48.3017,0.0089,3.979724637681157
252.64583499999998,347.9072,292.776,62.8749,36.8974,34.3975,33.1699,49.03035,0.0104,3.9950144927536213
253.14498166666667,350.3682,295.9259,62.8743,36.955,34.4092,33.1807,48.3829,0.0106,3.9450942028985496
253.644145,353.1956,298.2648,62.8634,36.9108,34.4316,33.2041,48.6186,0.013,3.9804927536231904
254.145805,347.3632,292.6067,62.8427,36.892,34.4316,33.2148,49.14405,0.0088,3.967862318840581
254.64664833333333,349.5812,294.5027,62.8221,36.9536,34.4434,33.2148,48.303250000000006,0.0102,3.9911956521739143
255.145845,350.8734,295.4773,62.8298,36.958,34.4541,33.2383,49.2304,0.011,4.014210144927535
255.645825,355.1393,300.402,62.8513,36.9125,34.4658,33.2383,48.5956,0.0119,3.966471014492754
